eval_id,sample_id,pair_id,pair_index,seed_group,replicate,latent_seed,condition,entity_A,entity_B,left_choice,right_choice,correct_binding,drift,A_to_B_leakage,B_to_A_leakage,left_reason,right_reason,model
eval_1488,sample_0119,pair_005,5,3,2,3032,lsda_clean,a Japanese Imari porcelain plate,a Japanese Kutani porcelain plate,A,B,1,0,0,0,Matches A's bold Imari-style blue-orange floral motifs and crisp enamel finish.,Shares B's muted landscape palette and soft brushwork texture.,qwen3-vl-235b-a22b-instruct
eval_1379,sample_0119,pair_005,5,3,2,3032,native_SS,a Japanese Imari porcelain plate,a Japanese Kutani porcelain plate,A,B,1,0,0,0,Matches A's vibrant blue-and-orange floral patterns and ornate border design.,"Shares B's muted landscape palette and brushwork texture, lacking A's bold floral motifs.",qwen3-vl-235b-a22b-instruct
eval_1439,sample_0785,pair_005,5,3,3,3033,lsda_clean,a Japanese Imari porcelain plate,a Japanese Kutani porcelain plate,A,B,1,0,0,0,Matches A-alone’s bold blue-and-orange floral motifs and crisp enamel finish.,Shares muted green-gray landscape palette and ink-wash texture with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0254,sample_0785,pair_005,5,3,3,3033,native_SS,a Japanese Imari porcelain plate,a Japanese Kutani porcelain plate,A,B,1,0,0,0,"Bold Imari-style floral motifs in cobalt blue and iron red with gilded accents, mirroring A-alone’s vibrant color system and decorative pattern.","Soft ink-wash landscape with muted greens and greys, matching B-alone’s painterly technique and naturalistic palette.",qwen3-vl-235b-a22b-instruct
eval_0567,sample_0040,pair_006,6,1,1,1011,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,B,A,0,1,1,1,"Ornate bodice, floral skirt pattern, and cherub motif match B-alone.",Same soft pink gown with gold trim and floral base as A-alone.,qwen3-vl-235b-a22b-instruct
eval_0722,sample_0040,pair_006,6,1,1,1011,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,B,A,0,1,1,1,Matching pastel pink coat and white breeches with similar porcelain finish as B-alone.,Same pink gown with floral motifs and gold trim as A-alone.,qwen3-vl-235b-a22b-instruct
eval_0549,sample_0456,pair_006,6,1,2,1012,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,"Matches A-alone’s pink gown, lace trim, and soft pastel color system.",Shares similar floral-patterned jacket and ornate finish with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0291,sample_0456,pair_006,6,1,2,1012,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,"matches A-alone’s pink gown, lace trim, and pastel palette",shares floral patterned jacket and gilded trim with B-alone,qwen3-vl-235b-a22b-instruct
eval_1634,sample_0817,pair_006,6,1,3,1013,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,Matching blue-and-pink dress with gold accents and floral base motif as A-alone.,"Same pink gown with white lace, gold trim, and soft pastel palette as B-alone.",qwen3-vl-235b-a22b-instruct
eval_0253,sample_0817,pair_006,6,1,3,1013,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,B,A,0,1,1,1,Gold-embellished coat and blue patterned fabric match B-alone’s surface decoration.,Same pink-and-blue gown with lace trim and floral base as A-alone.,qwen3-vl-235b-a22b-instruct
eval_0032,sample_0693,pair_006,6,2,1,2021,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,delicate blue-and-white dress pattern and soft pastel finish align with A-alone,rich floral motifs and gilded base match B-alone's ornate surface decoration,qwen3-vl-235b-a22b-instruct
eval_0744,sample_0693,pair_006,6,2,1,2021,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,Matching blue-and-white palette and painted dress details with A-alone.,Shared floral motifs and gilded base texture with B-alone.,qwen3-vl-235b-a22b-instruct
eval_1344,sample_0104,pair_006,6,2,2,2022,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,Crisp white gown with gold trim and blue accents mirrors A-alone’s surface finish.,Soft pastel palette and floral drapery texture match B-alone.,qwen3-vl-235b-a22b-instruct
eval_0112,sample_0104,pair_006,6,2,2,2022,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,Blue and yellow dress with white ruffles and gold trim aligns with A-alone’s material impression and ornamentation.,Pink gown with green sash and floral base matches B-alone’s color palette and decorative motifs.,qwen3-vl-235b-a22b-instruct
eval_1058,sample_0579,pair_006,6,2,3,2023,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,"Matching blue-and-pink costume, lace trim, and floral base texture as A-alone.",Same pink gown with floral motifs and gilded base finish as B-alone.,qwen3-vl-235b-a22b-instruct
eval_0799,sample_0579,pair_006,6,2,3,2023,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,B,A,0,1,1,1,"Same pastel blue coat, red waistcoat, and gold-trimmed military style as B-alone.",Same soft pink gown with floral motifs and gilded base finish as A-alone.,qwen3-vl-235b-a22b-instruct
eval_0666,sample_0283,pair_006,6,3,1,3031,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,Blue bodice and white skirt with gold trim mirror A-alone’s material impression and finish.,Pink gown with floral accents and lace trim matches B-alone's color palette and decorative motifs.,qwen3-vl-235b-a22b-instruct
eval_0961,sample_0283,pair_006,6,3,1,3031,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,B,A,0,1,1,1,Blue coat with gold trim and layered fabric texture align with B-alone’s ornate color system and surface detailing.,Pink satin-like glaze and floral base motif match A-alone’s surface finish and decorative elements.,qwen3-vl-235b-a22b-instruct
eval_0603,sample_0445,pair_006,6,3,2,3032,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,Matches A's blue-and-white gown color system and gilded base finish.,Shares B's pink satin-like drapery texture and floral bouquet motif.,qwen3-vl-235b-a22b-instruct
eval_1106,sample_0445,pair_006,6,3,2,3032,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,"Matches A-alone’s blue bodice, white sleeves, and gilded base finish.",Similar pastel pink gown with gold trim and floral accents as B-alone.,qwen3-vl-235b-a22b-instruct
eval_0140,sample_0245,pair_006,6,3,3,3033,lsda_clean,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,"Matches A-alone’s pastel pink dress, lace trim, and basket accessory.",Same soft pink gown with floral motifs and gilded base as B-alone.,qwen3-vl-235b-a22b-instruct
eval_0392,sample_0245,pair_006,6,3,3,3033,native_SS,a German Meissen porcelain figurine,an Italian Capodimonte porcelain figurine,A,B,1,0,0,0,"Same pastel palette, lace detailing, and porcelain finish as A-alone.","Shared pink gown with floral motifs and gilded trim, matching surface decoration style.",qwen3-vl-235b-a22b-instruct
eval_0106,sample_0063,pair_007,7,1,1,1011,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Ornate gold framing, pastoral painted panel, and cream ground match A-alone's decorative technique and finish.",Blue and white reticulated pattern with gilded rim matches B-alone's surface motif and color system.,qwen3-vl-235b-a22b-instruct
eval_0073,sample_0063,pair_007,7,1,1,1011,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Ornate white relief, gold trim, and figural painting align with A-alone’s decorative finish and motifs.",Blue mesh pattern and gilded rim match B-alone's surface texture and color system.,qwen3-vl-235b-a22b-instruct
eval_1212,sample_0140,pair_007,7,1,2,1012,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Ornate gilded framing, figural painting, and white porcelain ground match A-alone’s decorative style and finish.",Deep cobalt blue glaze with gold lattice and foliate motifs matches B-alone’s surface pattern and texture.,qwen3-vl-235b-a22b-instruct
eval_1401,sample_0140,pair_007,7,1,2,1012,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,White ground with painted scene framed by ornate gilded scrollwork mirrors A-alone’s decorative technique and color system.,Deep cobalt blue glaze with gold lattice and foliate motifs matches B-alone’s surface pattern and texture.,qwen3-vl-235b-a22b-instruct
eval_1006,sample_0772,pair_007,7,1,3,1013,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,pale ground with hand-painted figural scene and ornate gilded borders mirrors A-alone’s decorative style,deep cobalt blue glaze with gold lattice and raised textured mesh matches B-alone’s surface treatment,qwen3-vl-235b-a22b-instruct
eval_1493,sample_0772,pair_007,7,1,3,1013,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,Pale ground with figurative painting and ornate gold framing mirrors A-alone’s decorative style.,Deep cobalt blue with textured mesh pattern and gilded edges matches B-alone’s surface treatment.,qwen3-vl-235b-a22b-instruct
eval_1052,sample_0307,pair_007,7,2,1,2021,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,gilded rococo handles and painted panel resemble A-alone's decorative motifs,blue lattice overlay and transparent sections match B-alone's surface technique,qwen3-vl-235b-a22b-instruct
eval_0517,sample_0307,pair_007,7,2,1,2021,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Matches A-alone’s painted pastoral scene, gilded borders, and soft color palette.",Identical cobalt blue reticulated lattice texture and finish as B-alone.,qwen3-vl-235b-a22b-instruct
eval_0059,sample_0244,pair_007,7,2,2,2022,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,White porcelain with figural painting and gilded handles mirrors A-alone's decorative motifs and finish.,Deep cobalt blue ground with gold lattice and geometric ornament matches B-alone's surface style.,qwen3-vl-235b-a22b-instruct
eval_1096,sample_0244,pair_007,7,2,2,2022,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"White ground with figural painting, gilded handles, and ornate cartouche aligns with A-alone’s decorative finish.",Deep cobalt blue with gold lattice and textured geometric pattern matches B-alone's surface style.,qwen3-vl-235b-a22b-instruct
eval_0713,sample_0084,pair_007,7,2,3,2023,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,painted figural panel within ornate gilded frame matches A-alone's decorative technique and color system,blue lattice pattern with gold trim matches B-alone's surface motif and texture,qwen3-vl-235b-a22b-instruct
eval_0706,sample_0084,pair_007,7,2,3,2023,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Matches A-alone’s ornate gilded scrollwork, figural painting medallion, and blue-gold color system.",Identical cobalt blue ground with raised white lattice texture and gold rim as B-alone.,qwen3-vl-235b-a22b-instruct
eval_1535,sample_0621,pair_007,7,3,1,3031,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Gold-embellished pastel body with painted medallions mirrors A-alone’s ornate, gilded surface style.",Deep cobalt blue with white lace-like overlay matches B-alone’s color and textured technique.,qwen3-vl-235b-a22b-instruct
eval_1279,sample_0621,pair_007,7,3,1,3031,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"gilded frame, pastel ground, and floral painting match A-alone",blue lattice pattern and white reticulated texture match B-alone,qwen3-vl-235b-a22b-instruct
eval_0545,sample_0529,pair_007,7,3,2,3032,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,White ground with figural painting and ornate gilded cartouches mirrors A-alone’s decorative motifs and finish.,Deep cobalt blue glaze with gold lattice netting matches B-alone's surface pattern and color system.,qwen3-vl-235b-a22b-instruct
eval_0324,sample_0529,pair_007,7,3,2,3032,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,Ornate white porcelain with gilded rococo framing and figural painting aligns with A-alone's decorative motifs and finish.,Deep cobalt blue glaze with gold lattice netting matches B-alone's surface pattern and color system.,qwen3-vl-235b-a22b-instruct
eval_1095,sample_0443,pair_007,7,3,3,3033,lsda_clean,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"painted pastoral scene, gold handles, and white/blue ground match A-alone's decorative finish",blue lattice pattern and gilded trim match B-alone's surface texture and ornament,qwen3-vl-235b-a22b-instruct
eval_1194,sample_0443,pair_007,7,3,3,3033,native_SS,a French Sèvres porcelain vase,a Russian Imperial Porcelain cobalt-net vase,A,B,1,0,0,0,"Matches A-alone’s pastel blue ground, floral medallion, and ornate gold scrollwork.",Identical cobalt blue lattice texture and gilded rim as B-alone.,qwen3-vl-235b-a22b-instruct
eval_0050,sample_0218,pair_008,8,1,1,1011,lsda_clean,a Chinese famille-rose porcelain vase,a Hungarian Herend porcelain vase,A,B,1,0,0,0,displays figurative scene with pink blossoms matching A-alone,features floral motifs and gold trim similar to B-alone,qwen3-vl-235b-a22b-instruct
eval_0660,sample_0218,pair_008,8,1,1,1011,native_SS,a Chinese famille-rose porcelain vase,a Hungarian Herend porcelain vase,A,B,1,0,0,0,Figural scene with pink blossoms and border design mirrors A-alone’s ornamental style.,Floral motif and soft pastel palette match B-alone’s surface decoration.,qwen3-vl-235b-a22b-instruct
eval_0889,sample_0070,pair_008,8,1,2,1012,lsda_clean,a Chinese famille-rose porcelain vase,a Hungarian Herend porcelain vase,A,B,1,0,0,0,"Matches A's hand-painted pink peonies, landscape motifs, and turquoise border patterns.","Shares B's cobalt blue ground, gilded handles, and ornate baroque-style gold detailing.",qwen3-vl-235b-a22b-instruct
eval_1440,sample_0070,pair_008,8,1,2,1012,native_SS,a Chinese famille-rose porcelain vase,a Hungarian Herend porcelain vase,A,B,1,0,0,0,Matches A-alone’s pink floral painting and green border design.,Shares blue-and-white palette and landscape motif with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0546,sample_0372,pair_008,8,1,3,1013,lsda_clean,a Chinese famille-rose porcelain vase,a Hungarian Herend porcelain vase,A,B,1,0,0,0,Blue-and-white landscape painting with soft brushwork mirrors A-alone’s Chinese-style decorative technique.,Rich floral motifs with gold accents and deep blue glaze match B-alone's ornate European porcelain style.,qwen3-vl-235b-a22b-instruct
eval_0369,sample_0372,pair_008,8,1,3,1013,native_SS,a Chinese famille-rose porcelain vase,a Hungarian Herend porcelain vase,A,B,1,0,0,0,pink floral and landscape painting style with soft color palette closely matches A-alone’s surface ornament.,blue-and-white floral motif and fine line work match B-alone’s decorative technique and color system.,qwen3-vl-235b-a22b-instruct
